busco_id	assembly	Sequence	start	end	Merian	short_species_id	multispecies_sequence	nGenes	mxGpos	count
4497at7088	Melitaea_cinxia	HG992211.1	14671918	14680372	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
4497at7088	Glyphotaelius_pellucidus	OW386562.1	14283983	14297294	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
4497at7088	Limnephilus_rhombicus	OV815294.1	7707289	7730143	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
450at7088	Glyphotaelius_pellucidus	OW386559.1	23404386	23417122	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
450at7088	Tinea_trinotella	HG992312.1	1898420	1910087	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
450at7088	Limnephilus_rhombicus	OV815292.1	44871415	44889033	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
450at7088	Melitaea_cinxia	HG992211.1	3793441	3801268	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
450at7088	Micropterix_aruncella	OX155968.1	5988016	6008774	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
450at7088	Diarsia_rubi	OW026414.1	4397374	4406982	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4653at7088	Tinea_trinotella	HG992312.1	7920801	7922519	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4653at7088	Micropterix_aruncella	OX155968.1	27644165	27645796	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
4653at7088	Glyphotaelius_pellucidus	OW386559.1	22461792	22463219	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
4653at7088	Diarsia_rubi	OW026414.1	12917572	12919275	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4653at7088	Melitaea_cinxia	HG992211.1	11553580	11555322	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4653at7088	Limnephilus_rhombicus	OV815292.1	25600480	25601907	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4698at7088	Micropterix_aruncella	OX155973.1	8601875	8623916	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
4698at7088	Diarsia_rubi	OW026414.1	14167497	14173520	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
4698at7088	Tinea_trinotella	HG992312.1	8936200	8943773	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
4698at7088	Melitaea_cinxia	HG992211.1	12912866	12917291	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
4698at7088	Glyphotaelius_pellucidus	OW386562.1	4628984	4642875	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
4698at7088	Limnephilus_rhombicus	OV815294.1	23805408	23821922	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
4739at7088	Melitaea_cinxia	HG992211.1	10812991	10849802	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4739at7088	Tinea_trinotella	HG992312.1	7454865	7463719	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4739at7088	Glyphotaelius_pellucidus	OW386559.1	15063481	15088295	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
4739at7088	Micropterix_aruncella	OX155968.1	4063456	4097800	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
4739at7088	Diarsia_rubi	OW026414.1	12088531	12097179	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4739at7088	Limnephilus_rhombicus	OV815292.1	35715405	35752922	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4750at7088	Melitaea_cinxia	HG992211.1	11792420	11806897	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4750at7088	Glyphotaelius_pellucidus	OW386559.1	11136924	11141507	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
4750at7088	Limnephilus_rhombicus	OV815292.1	37737078	37741926	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4750at7088	Diarsia_rubi	OW026414.1	13104594	13120613	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4750at7088	Tinea_trinotella	HG992312.1	8069356	8086003	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4750at7088	Micropterix_aruncella	OX155968.1	25789309	25825426	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
478at7088	Tinea_trinotella	HG992312.1	13484069	13523546	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
478at7088	Limnephilus_rhombicus	OV815294.1	33826420	33947249	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
478at7088	Melitaea_cinxia	HG992211.1	18398881	18442779	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
478at7088	Diarsia_rubi	OW026414.1	20954039	21025241	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
478at7088	Micropterix_aruncella	OX155973.1	17968646	18072839	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
47at7088	Limnephilus_rhombicus	OV815292.1	16488466	16545221	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
47at7088	Micropterix_aruncella	OX155968.1	24680034	24736468	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
47at7088	Melitaea_cinxia	HG992211.1	4128144	4188558	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
47at7088	Glyphotaelius_pellucidus	OW386559.1	544140	588859	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
47at7088	Diarsia_rubi	OW026414.1	4943749	5015723	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
47at7088	Tinea_trinotella	HG992312.1	2162639	2201013	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4810at7088	Tinea_trinotella	HG992312.1	5000094	5001413	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4810at7088	Micropterix_aruncella	OX155968.1	5639452	5640777	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
4810at7088	Limnephilus_rhombicus	OV815292.1	39672769	39674070	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4810at7088	Glyphotaelius_pellucidus	OW386559.1	26966479	26967780	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
4810at7088	Diarsia_rubi	OW026414.1	9483351	9484673	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4810at7088	Melitaea_cinxia	HG992211.1	7992658	7993986	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4934at7088	Melitaea_cinxia	HG992211.1	8407909	8423946	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4934at7088	Limnephilus_rhombicus	OV815292.1	40533606	40542481	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4934at7088	Tinea_trinotella	HG992312.1	5466117	5474782	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4934at7088	Micropterix_aruncella	OX155968.1	24868741	24909202	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
4934at7088	Diarsia_rubi	OW026414.1	9864386	9874142	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4990at7088	Micropterix_aruncella	OX155968.1	71641	93077	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
4990at7088	Limnephilus_rhombicus	OV815292.1	38517252	38536347	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4990at7088	Glyphotaelius_pellucidus	OW386559.1	27777263	27787689	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
4990at7088	Diarsia_rubi	OW026414.1	3719916	3728641	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4990at7088	Tinea_trinotella	HG992312.1	1509916	1519791	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4990at7088	Melitaea_cinxia	HG992211.1	3126671	3135213	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5002at7088	Tinea_trinotella	HG992312.1	125050	129299	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5002at7088	Micropterix_aruncella	OX155968.1	12142138	12157507	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5002at7088	Melitaea_cinxia	HG992211.1	409776	421667	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5002at7088	Limnephilus_rhombicus	OV815292.1	6379062	6416601	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5002at7088	Glyphotaelius_pellucidus	OW386559.1	6933371	6947212	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5002at7088	Diarsia_rubi	OW026414.1	378345	401892	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5016at7088	Tinea_trinotella	HG992312.1	6738811	6750203	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5016at7088	Melitaea_cinxia	HG992211.1	9979261	9986883	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5016at7088	Micropterix_aruncella	OX155968.1	12799364	12824452	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5016at7088	Diarsia_rubi	OW026414.1	11282088	11321954	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5016at7088	Limnephilus_rhombicus	OV815292.1	44044860	44083377	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5016at7088	Glyphotaelius_pellucidus	OW386559.1	23979496	24003522	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5026at7088	Diarsia_rubi	OW026414.1	6702149	6704121	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5026at7088	Micropterix_aruncella	OX155968.1	266969	268520	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5026at7088	Melitaea_cinxia	HG992211.1	5562854	5564850	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5026at7088	Tinea_trinotella	HG992312.1	3058831	3060790	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5026at7088	Glyphotaelius_pellucidus	OW386559.1	296112	297848	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5026at7088	Limnephilus_rhombicus	OV815292.1	17069186	17070925	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5094at7088	Melitaea_cinxia	HG992211.1	7854802	7876043	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5094at7088	Limnephilus_rhombicus	OV815292.1	33853678	33996982	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5094at7088	Glyphotaelius_pellucidus	OW386559.1	14060550	14074047	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5094at7088	Tinea_trinotella	HG992312.1	4881354	4889408	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5094at7088	Diarsia_rubi	OW026414.1	9352753	9378892	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5129at7088	Micropterix_aruncella	OX155973.1	10636102	10667658	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
5129at7088	Limnephilus_rhombicus	OV815294.1	42259971	42283870	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
5129at7088	Glyphotaelius_pellucidus	OW386562.1	3523819	3533061	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
5129at7088	Diarsia_rubi	OW026414.1	21187199	21195395	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
5129at7088	Tinea_trinotella	HG992312.1	13665733	13672674	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
5129at7088	Melitaea_cinxia	HG992211.1	18583227	18591763	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
5147at7088	Micropterix_aruncella	OX155968.1	27706922	27740783	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5147at7088	Glyphotaelius_pellucidus	OW386559.1	19532697	19553964	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5147at7088	Diarsia_rubi	OW026414.1	12973015	12979216	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5147at7088	Melitaea_cinxia	HG992211.1	11624787	11644316	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5147at7088	Tinea_trinotella	HG992312.1	7967860	7976422	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5181at7088	Limnephilus_rhombicus	OV815292.1	34506810	34602891	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5181at7088	Diarsia_rubi	OW026414.1	11949846	12075183	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5181at7088	Tinea_trinotella	HG992312.1	7292678	7441457	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5181at7088	Glyphotaelius_pellucidus	OW386559.1	14348513	14381683	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5181at7088	Melitaea_cinxia	HG992211.1	10600624	10610656	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5181at7088	Micropterix_aruncella	OX155968.1	4568216	4595740	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5205at7088	Micropterix_aruncella	OX155973.1	6977322	6997791	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
5205at7088	Tinea_trinotella	HG992312.1	12079585	12084360	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
5205at7088	Melitaea_cinxia	HG992211.1	16787498	16790781	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
5205at7088	Diarsia_rubi	OW026414.1	18834734	18840173	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
5205at7088	Glyphotaelius_pellucidus	OW386562.1	10958789	10969935	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
5205at7088	Limnephilus_rhombicus	OV815294.1	34477798	34535091	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
5250at7088	Melitaea_cinxia	HG992211.1	20164207	20187660	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
5250at7088	Diarsia_rubi	OW026414.1	23211999	23258728	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
5250at7088	Tinea_trinotella	HG992312.1	14908630	14912924	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
5250at7088	Glyphotaelius_pellucidus	OW386562.1	5720059	5745755	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
5250at7088	Limnephilus_rhombicus	OV815294.1	33475926	33505003	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
5256at7088	Diarsia_rubi	OW026414.1	21137968	21145747	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
5256at7088	Melitaea_cinxia	HG992211.1	18541798	18550796	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
5256at7088	Glyphotaelius_pellucidus	OW386562.1	11221263	11229344	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
5256at7088	Micropterix_aruncella	OX155973.1	10552799	10571486	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
5256at7088	Limnephilus_rhombicus	OV815294.1	35657928	35676701	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
5256at7088	Tinea_trinotella	HG992312.1	13630485	13635440	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
5265at7088	Diarsia_rubi	OW026414.1	4043312	4047949	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5265at7088	Melitaea_cinxia	HG992211.1	3369647	3373751	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5265at7088	Limnephilus_rhombicus	OV815292.1	3391550	3404629	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5265at7088	Glyphotaelius_pellucidus	OW386559.1	8777586	8784436	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5265at7088	Tinea_trinotella	HG992312.1	1683140	1687764	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5265at7088	Micropterix_aruncella	OX155968.1	1257016	1265965	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5322at7088	Melitaea_cinxia	HG992211.1	16048741	16052884	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
5322at7088	Limnephilus_rhombicus	OV815294.1	28064285	28098253	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
5322at7088	Glyphotaelius_pellucidus	OW386562.1	8983518	8996651	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
5322at7088	Micropterix_aruncella	OX155973.1	3337855	3356939	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
5322at7088	Diarsia_rubi	OW026414.1	17631013	17636493	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
5322at7088	Tinea_trinotella	HG992312.1	11498351	11505568	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
5342at7088	Micropterix_aruncella	OX155968.1	8634707	8645422	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5342at7088	Limnephilus_rhombicus	OV815292.1	19716718	19734960	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5342at7088	Tinea_trinotella	HG992312.1	4513846	4515926	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5342at7088	Melitaea_cinxia	HG992211.1	7304438	7308040	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5342at7088	Glyphotaelius_pellucidus	OW386559.1	17256754	17273992	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5342at7088	Diarsia_rubi	OW026414.1	8673616	8676796	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5373at7088	Tinea_trinotella	HG992312.1	12663586	12674180	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
5373at7088	Limnephilus_rhombicus	OV815294.1	40018635	40055114	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
5373at7088	Micropterix_aruncella	OX155973.1	18411065	18437446	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
5373at7088	Diarsia_rubi	OW026414.1	19769836	19783283	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
5373at7088	Melitaea_cinxia	HG992211.1	17507017	17515725	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
5373at7088	Glyphotaelius_pellucidus	OW386562.1	2353493	2372840	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
5557at7088	Micropterix_aruncella	OX155968.1	6555758	6570236	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5557at7088	Glyphotaelius_pellucidus	OW386559.1	16399184	16417834	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5557at7088	Limnephilus_rhombicus	OV815292.1	32049220	32070726	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5557at7088	Tinea_trinotella	HG992312.1	6962460	6971682	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5560at7088	Limnephilus_rhombicus	OV815292.1	37941673	37979356	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5560at7088	Glyphotaelius_pellucidus	OW386559.1	11035979	11044787	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5560at7088	Melitaea_cinxia	HG992211.1	11700454	11710934	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5560at7088	Tinea_trinotella	HG992312.1	8000469	8006176	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5560at7088	Diarsia_rubi	OW026414.1	13032749	13037582	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5571at7088	Glyphotaelius_pellucidus	OW386559.1	5360937	5396557	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5571at7088	Tinea_trinotella	HG992312.1	3272774	3287184	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5571at7088	Micropterix_aruncella	OX155968.1	22621887	22658856	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5571at7088	Melitaea_cinxia	HG992211.1	5793749	5813265	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5571at7088	Diarsia_rubi	OW026414.1	7140034	7147018	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5571at7088	Limnephilus_rhombicus	OV815292.1	9102323	9185400	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
566at7088	Diarsia_rubi	OW026414.1	12837108	12849744	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
566at7088	Glyphotaelius_pellucidus	OW386559.1	22529014	22606598	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
566at7088	Tinea_trinotella	HG992312.1	7830639	7851129	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
566at7088	Melitaea_cinxia	HG992211.1	11459085	11482031	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
566at7088	Micropterix_aruncella	OX155968.1	27092862	27164853	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
566at7088	Limnephilus_rhombicus	OV815292.1	25453839	25536573	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5690at7088	Melitaea_cinxia	HG992211.1	15279567	15284758	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
5690at7088	Diarsia_rubi	OW026414.1	16668741	16673325	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
5690at7088	Glyphotaelius_pellucidus	OW386562.1	15216068	15229116	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
5690at7088	Limnephilus_rhombicus	OV815294.1	6361435	6388588	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
5690at7088	Tinea_trinotella	HG992312.1	10779564	10789934	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
5690at7088	Micropterix_aruncella	OX155973.1	22208920	22260747	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
569at7088	Diarsia_rubi	OW026414.1	20512152	20559529	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
569at7088	Tinea_trinotella	HG992312.1	13118839	13166946	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
569at7088	Glyphotaelius_pellucidus	OW386562.1	19947224	19999502	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
569at7088	Melitaea_cinxia	HG992211.1	18055201	18094635	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
569at7088	Limnephilus_rhombicus	OV815294.1	16391074	16464009	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
569at7088	Micropterix_aruncella	OX155973.1	2436549	2531029	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
572at7088	Diarsia_rubi	OW026414.1	10352277	10385949	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
572at7088	Tinea_trinotella	HG992312.1	5941572	5969680	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
572at7088	Melitaea_cinxia	HG992211.1	8895032	8926842	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
572at7088	Glyphotaelius_pellucidus	OW386559.1	12050327	12090029	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
572at7088	Limnephilus_rhombicus	OV815292.1	36282055	36345150	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
572at7088	Micropterix_aruncella	OX155968.1	3263817	3312508	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5740at7088	Diarsia_rubi	OW026414.1	11593667	11600744	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5740at7088	Tinea_trinotella	HG992312.1	6972611	6976162	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5740at7088	Glyphotaelius_pellucidus	OW386559.1	27855423	27865479	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5740at7088	Melitaea_cinxia	HG992211.1	10237974	10240937	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5795at7088	Limnephilus_rhombicus	OV815292.1	26193425	26202717	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5795at7088	Melitaea_cinxia	HG992211.1	11567520	11580577	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5795at7088	Diarsia_rubi	OW026414.1	12933709	12938944	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
5795at7088	Micropterix_aruncella	OX155968.1	27220101	27236721	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
