assigned_ref_chr	species	chr	length	genome_size	prop_length	status	Merian_f	num_obs
M10	Bembecia_ichneumoniformis	OU342538.1	16758979	511429143	3.27689167294872	ancestral	M10	187
M10	Amphipyra_berbera	OU343138.1	19219349	582305243	3.30056258827125	ancestral	M10	187
M10	Abrostola_tripartita	HG996503.1	12433443	381057457	3.26287880517714	ancestral	M10	187
M10	Helicoverpa_zea	CM040219.1	12254882	375180944	3.26639244236242	ancestral	M10	187
M10	Hestina_assimilis	CM041756.1	14433030	423874072	3.40502780269136	ancestral	M10	187
M10	Diachrysia_chrysitis	OW028657.1	12733700	386380003	3.29564157076732	ancestral	M10	187
M10	Chrysoteuchia_culmella	OU342658.1	20789965	645226651	3.22211814527172	ancestral	M10	187
M10	Deilephila_porcellus	LR999988.1	13312337	402071895	3.31093447852156	ancestral	M10	187
M10	Peribatodes_rhomboidaria	OU452185.1	16067910	499728750	3.21532631452563	ancestral	M10	187
M10	Agonopterix_arenella	OV656708.1	17718108	545825857	3.24611005007775	ancestral	M10	187
M10	Laspeyria_flexula	LR989966.1	14971267	450897266	3.32032773957871	ancestral	M10	187
M10	Omphaloscelis_lunosa	OU744256.1	22138921	661874710	3.34488093675614	ancestral	M10	187
M10	Hydriomena_furcata	OU538837.1	14203239	423317948	3.35521776648128	ancestral	M10	187
M10	Polyommatus_icarus	OW569337.1	18655557	511758028	3.64538629181993	ancestral	M10	187
M10	Apotomis_turbidana	LR990297.1	22750926	720467098	3.15780221791613	ancestral	M10	187
M10	Dendrolimus_punctatus	CM022544.1	20239282	614070971	3.29591903148276	ancestral	M10	187
M10	Gymnoscelis_rufifasciata	OV815317.1	14835222	462009964	3.21101776064726	ancestral	M10	187
M10	Tholera_decimalis	OW964560.1	44397855	1320997691	3.36093358092024	ancestral	M10	187
M10	Sesia_apiformis	OU611964.1	18032322	546808751	3.29773837141827	ancestral	M10	187
M10	Noctua_fimbriata	LR990939.1	18307962	573955380	3.18978837692923	ancestral	M10	187
M10	Mesoligia_furuncula	OU744809.1	29061747	889627388	3.26673249857276	ancestral	M10	187
M10	Hypena_proboscidalis	LR990144.1	20119283	636786269	3.15950327126165	ancestral	M10	187
M10	Synanthedon_myopaeformis	OX122931.1	9487739	295689421	3.20868395220673	ancestral	M10	187
M10	Ypsolopha_sequella	OW204002.1	25677979	866879050	2.96211784100677	ancestral	M10	187
M10	Mythimna_albipuncta	OV815974.1	22973749	698566279	3.28869996886867	ancestral	M10	187
M10	Allophyes_oxyacanthae	OW028626.1	14928678	458479537	3.25612743759161	ancestral	M10	187
M10	Plebejus_argus	FR989946.1	13020349	382120270	3.40739553020833	ancestral	M10	187
M10	Apamea_monoglypha	OU426931.1	18735745	575683298	3.25452294084099	ancestral	M10	187
M10	Marasmarcha_lunaedactyla	OV281352.1	26565941	771099907	3.44520090831758	ancestral	M10	187
M10	Agriopis_marginaria	OW029932.1	16543200	500896711	3.3027168349684	ancestral	M10	187
M10	Eilema_sororcula	OU618549.1	23651604	729417332	3.24253386400201	ancestral	M10	187
M10	Phragmatobia_fuliginosa	OW052072.1	20878615	629457366	3.31692281761304	ancestral	M10	187
M10	Aplocera_efformata	OV121055.1	11479476	349498550	3.28455611618417	ancestral	M10	187
M10	Autographa_gamma	LR989867.1	11413864	373067087	3.05946688886013	ancestral	M10	187
M10	Acleris_sparsana	OV281300.1	17746743	589546063	3.01023857401283	ancestral	M10	187
M10	Anthocharis_cardamines	FR989965.1	11878973	359616706	3.3032316913553	ancestral	M10	187
M10	Papilio_machaon	OU538773.1	8156315	252129366	3.23497224040138	ancestral	M10	187
M10	Hyles_euphorbiae	CM041047.1	16571156	504323440	3.28581911639879	ancestral	M10	187
M10	Notocelia_uddmanniana	LR991069.1	25634902	794123667	3.22807429941513	ancestral	M10	187
M10	Ochropleura_plecta	FR997740.1	20456218	643962443	3.17661662141374	ancestral	M10	187
M10	Heliconius_sara	OU860797.2	11825757	348892302	3.38951502575715	ancestral	M10	187
M10	Vanessa_cardui	LR999943.1	13236624	424813635	3.11586609031511	ancestral	M10	187
M10	Hemaris_fuciformis	OU015449.1	14539480	448853392	3.23924922015516	ancestral	M10	187
M10	Caradrina_clavipalpis	OW052103.1	15735886	474197171	3.31842679845933	ancestral	M10	187
M10	Ptilodon_capucinus	OU611824.1	11537608	348711871	3.30863643010306	ancestral	M10	187
M10	Lasiommata_megera	OV743326.1	15986163	488457974	3.27278166207191	ancestral	M10	187
M10	Grapholita_molesta	CP053136.1	17843800	517710462	3.44667556669929	ancestral	M10	187
M10	Micropterix_aruncella	OX155966.1	33388117	1079211800	3.09375017952917	ancestral	M10	187
M10	Cyaniris_semiargus	LR994565.1	14968971	441519306	3.3903321545808	ancestral	M10	187
M10	Pyrgus_malvae	OU426965.1	22982715	724649524	3.17156283676797	ancestral	M10	187
M10	Aporophyla_lueneburgensis	OW028748.1	31641059	978307447	3.23426537302031	ancestral	M10	187
M10	Aricia_agestis	LR990276.1	14495840	435280672	3.33022827165641	ancestral	M10	187
M10	Sesia_bembeciformis	OX031043.1	15437874	477151446	3.23542433527488	ancestral	M10	187
M10	Meganola_albula	OW388158.1	13388895	405261716	3.30376506622698	ancestral	M10	187
M10	Stenoptilia_bipunctidactyla	OX101734.1	27025175	822897450	3.28414858983948	ancestral	M10	187
M10	Xestia_sexstrigata	OW799216.1	21469122	638619631	3.3618011344847	ancestral	M10	187
M10	Eilema_depressum	OU612030.1	19991097	622022279	3.21388761703823	ancestral	M10	187
M10	Epinotia_nisella	OW028690.1	19350862	585001234	3.30783268057175	ancestral	M10	187
M10	Ypsolopha_scabrella	OU342978.1	26870784	853595150	3.14795415601881	ancestral	M10	187
M10	Pandemis_cinnamomeana	OW028717.1	13868862	426135498	3.25456622719565	ancestral	M10	187
M10	Blastobasis_lacticolella	LR990058.1	17567131	577083784	3.04412140612151	ancestral	M10	187
M10	Brachylomia_viminalis	OW443309.1	26185441	781437518	3.35093214707922	ancestral	M10	187
M10	Catocala_fraxini	OV884041.1	25718450	780602067	3.29469406849521	ancestral	M10	187
M10	Erannis_defoliaria	FR990087.1	17212226	522369616	3.29502817024488	ancestral	M10	187
M10	Mythimna_separata	CM037050.1	23001230	700250022	3.28471678362903	ancestral	M10	187
M10	Mamestra_brassicae	LR991006.1	18536389	576184143	3.21709460858939	ancestral	M10	187
M10	Synanthedon_andrenaeformis	OW387793.1	11343015	348160761	3.25798202170175	ancestral	M10	187
M10	Endotricha_flammealis	LR990870.1	14857359	473948990	3.13480127893088	ancestral	M10	187
M10	Noctua_pronuba	LR999909.1	17076779	529194529	3.2269379338198	ancestral	M10	187
M10	Hipparchia_semele	OW121728.1	13158513	403422600	3.26171934839545	ancestral	M10	187
M10	Iphiclides_podalirius	OW152826.1	14380175	430729501	3.33856282576753	ancestral	M10	187
M10	Acleris_emargana	OV656850.1	21544342	691448280	3.11582841741974	ancestral	M10	187
M10	Nymphalis_urticae	LR990001.1	12148816	392818832	3.09272748919532	ancestral	M10	187
M10	Eupithecia_centaureata	OX155691.1	14719322	465593408	3.16141116843304	ancestral	M10	187
M10	Lobophora_halterata	OW052018.1	10299458	314876238	3.27095434873685	ancestral	M10	187
M11	Watsonalla_binaria	OV838935.1	10299620	333062894	3.09239491565818	ancestral	M11	182
M11	Zeuzera_pyrina	OU015636.1	22132275	686903256	3.22203669973578	ancestral	M11	182
M11	Abrostola_tripartita	HG996505.1	11909816	381057457	3.12546461989327	ancestral	M11	182
M11	Inachis_io	LR989914.1	11734116	384172283	3.05438901223387	ancestral	M11	182
M11	Hydraecia_micacea	OU611793.1	17581470	562441436	3.12592011801919	ancestral	M11	182
M11	Acrobasis_suavella	OW971947.1	20434168	647282432	3.15691682483358	ancestral	M11	182
M11	Acronicta_aceris	OU342775.1	14388474	466384436	3.08511024154331	ancestral	M11	182
M11	Tinea_trinotella	HG992323.1	12194627	371738977	3.28042733059977	ancestral	M11	182
M11	Dryas_iulia_moderata	CM032432.1	13529185	440278161	3.07287215183948	ancestral	M11	182
M11	Parapoynx_stratiotata	OU342475.1	15743251	478248748	3.29185409597769	ancestral	M11	182
M11	Luperina_testacea	OV656773.1	19696770	601512407	3.27454093561199	ancestral	M11	182
M11	Hyles_vespertilio	CM042828.1	19247757	651427907	2.9547025531407	ancestral	M11	182
M11	Boloria_selene	HG993150.1	12343236	399917640	3.08644449892233	ancestral	M11	182
M11	Apotomis_betuletana	OW026316.1	21345496	684240599	3.11958922507608	ancestral	M11	182
M11	Agrotis_puta	OW964185.1	16673997	523321491	3.1861861755645	ancestral	M11	182
M11	Ecliptopera_silaceata	OW052208.1	10493457	316552688	3.31491640974472	ancestral	M11	182
M11	Biston_betularia	FR989879.1	13312107	404525905	3.29079221762077	ancestral	M11	182
M11	Nymphalis_polychloros	HG992259.1	12334960	398112767	3.09835831012171	ancestral	M11	182
M11	Limenitis_camilla	LR990243.1	13844264	435112716	3.18176497512428	ancestral	M11	182
M11	Emmelina_monodactyla	OU745315.1	9873465	312410734	3.16041157535899	ancestral	M11	182
M11	Habrosyne_pyritoides	OU015604.1	12525573	400568986	3.12694527978259	ancestral	M11	182
M11	Hedya_salicella	FR990113.1	22871415	742325546	3.08104916006757	ancestral	M11	182
M11	Agrochola_circellaris	OU611857.1	18778220	572162832	3.28197131127175	ancestral	M11	182
M11	Euproctis_similis	LR990123.1	17958837	507648523	3.53765177801965	ancestral	M11	182
M11	Peribatodes_rhomboidaria	OU452186.1	15913692	499728750	3.18446597279024	ancestral	M11	182
M11	Amphipyra_berbera	OU343140.1	18339019	582305243	3.14938242793737	ancestral	M11	182
M11	Idaea_aversata	OU026100.1	14423952	436730885	3.3027094019238	ancestral	M11	182
M11	Eupithecia_abbreviata	OX030991.1	12380585	383462667	3.2286285120945	ancestral	M11	182
M11	Ochlodes_sylvanus	FR990143.1	11709054	379686201	3.08387662473939	ancestral	M11	182
M11	Mimas_tiliae	HG995257.1	15638866	477981037	3.27185908841819	ancestral	M11	182
M11	Caradrina_clavipalpis	OW052107.1	14294902	474197171	3.01454814035573	ancestral	M11	182
M11	Marasmia_exigua	CM032477.1	25042324	797606974	3.13968217634968	ancestral	M11	182
M11	Schrankia_costaestrigalis	FR997842.1	18905260	571991991	3.30516166265692	ancestral	M11	182
M11	Spilarctia_lutea	OU696488.1	19053634	584787352	3.25821581722581	ancestral	M11	182
M11	Mythimna_ferrago	OU342692.1	26339326	860988366	3.05919650486892	ancestral	M11	182
M11	Papilio_machaon	OU538774.1	7813505	252129366	3.09900632518943	ancestral	M11	182
M11	Clostera_curtula	FR997813.1	16211361	512681271	3.16207396622452	ancestral	M11	182
M11	Notodonta_dromedarius	LR990177.1	10910297	341992784	3.19021263325837	ancestral	M11	182
M11	Chrysoteuchia_culmella	OU342661.1	19952834	645226651	3.09237598432679	ancestral	M11	182
M11	Carposina_sasakii	CP053166.1	12250503	399040036	3.06999345799979	ancestral	M11	182
M11	Leguminivora_glycinivorella	CM041133.1	23289756	657423512	3.54258032681983	ancestral	M11	182
M11	Aphantopus_hyperantus	LR761665.1	13795885	408137179	3.38020785898557	ancestral	M11	182
M11	Melitaea_cinxia	HG992227.1	16149269	499413036	3.23364987212709	ancestral	M11	182
M11	Spilosoma_lubricipeda	HG992292.1	18381461	587362176	3.12949347967548	ancestral	M11	182
M11	Agonopterix_subpropinquella	OV277711.1	21463782	667905724	3.21359455814456	ancestral	M11	182
M11	Mythimna_separata	CM037041.1	24697142	700250022	3.52690342364602	ancestral	M11	182
M11	Eupsilia_transversa	OU611891.1	14429580	466922763	3.09035693768479	ancestral	M11	182
M11	Noctua_fimbriata	LR990936.1	18686454	573955380	3.2557328759598	ancestral	M11	182
M11	Mythimna_impura	LR990359.1	29053726	949131758	3.06108459179805	ancestral	M11	182
M11	Ephestia_elutella	CM031588.1	17235100	576941106	2.98732397826408	ancestral	M11	182
M11	Helicoverpa_zea	CM040222.1	11599754	375180944	3.09177589787183	ancestral	M11	182
M11	Bembecia_ichneumoniformis	OU342537.1	17620827	511429143	3.44540924997698	ancestral	M11	182
M11	Heliconius_sara	OU860795.2	12227916	348892302	3.50478240130388	ancestral	M11	182
M11	Hesperia_comma	FR990035.1	14544871	525353014	2.76858999803892	ancestral	M11	182
M11	Aplocera_efformata	OV121056.1	11435715	349498550	3.27203503419399	ancestral	M11	182
M11	Thyatira_batis	LR990503.1	10167478	314798901	3.22983274963847	ancestral	M11	182
M11	Xestia_xanthographa	LR990652.1	31489764	933882218	3.37192029070201	ancestral	M11	182
M11	Apotomis_turbidana	LR990298.1	21908432	720467098	3.04086502503963	ancestral	M11	182
M11	Ypsolopha_sequella	OW203991.1	30671487	866879050	3.53815067972862	ancestral	M11	182
M11	Agriopis_aurantiaria	OU612000.1	16008650	485385411	3.2981316778802	ancestral	M11	182
M11	Eulithis_prunata	OU974024.1	8686771	263147802	3.30109958509173	ancestral	M11	182
M11	Euclidia_mi	OX123193.1	82561789	2285329669	3.61268617477525	ancestral	M11	182
M11	Carcina_quercana	OU342444.1	13030025	408897582	3.18662314809189	ancestral	M11	182
M11	Manduca_sexta	CM026244.1	13836552	470021481	2.94381268927579	ancestral	M11	182
M11	Endotricha_flammealis	LR990872.1	14270924	473948990	3.01106749905723	ancestral	M11	182
M11	Xestia_sexstrigata	OW799220.1	20220502	638619631	3.16628255982942	ancestral	M11	182
M11	Sesia_apiformis	OU611966.1	17731976	546808751	3.24281130606851	ancestral	M11	182
M11	Agriphila_geniculea	OX038883.1	25224982	781653547	3.22713075336432	ancestral	M11	182
M11	Autographa_pulchrina	FR997782.1	11978887	426240943	2.81035578508468	ancestral	M11	182
M11	Xestia_c-nigrum	OU745251.1	26440929	760318956	3.47761012550633	ancestral	M11	182
M11	Calamotropha_paludella	OV656820.1	23859661	742481776	3.21350122942277	ancestral	M11	182
M11	Laothoe_populi	HG992166.1	18415346	576402658	3.19487527415254	ancestral	M11	182
M11	Xylocampa_areola	OW285217.1	18495307	564568605	3.27600699652791	ancestral	M11	182
M11	Protodeltote_pygarga	OW388266.1	13665000	421684553	3.24057400319333	ancestral	M11	182
M11	Griposia_aprilina	OU744303.1	22856367	720426900	3.17261432075898	ancestral	M11	182
M11	Noctua_janthe	OU342563.1	18558802	532786062	3.48334975774948	ancestral	M11	182
M11	Hypsopygia_costalis	OW443343.1	26108825	816870447	3.1962014412305	ancestral	M11	182
M11	Blastobasis_adustella	OU026136.1	16344412	557440016	2.93204856681835	ancestral	M11	182
M11	Erebia_ligea	OU785236.1	17224156	506397422	3.40131194427763	ancestral	M11	182
M11	Synanthedon_vespiformis	OU906962.1	9593439	287400900	3.3379989415482	ancestral	M11	182
M11	Erannis_defoliaria	FR990085.1	17458032	522369616	3.34208412305512	ancestral	M11	182
M11	Diarsia_rubi	OW026430.1	19319826	624929271	3.09152201641712	ancestral	M11	182
M11	Ectropis_grisescens	CM029791.1	24804664	784886525	3.16028664143521	ancestral	M11	182
M11	Dryobotodes_eremita	OU823257.1	23053764	709806353	3.24789485224571	ancestral	M11	182
M11	Euplexia_lucipara	OV179161.1	20970493	661825765	3.16858214185723	ancestral	M11	182
M11	Catocala_fraxini	OV884040.1	26404074	780602067	3.382526784931	ancestral	M11	182
M11	Mellicta_athalia	HG992195.1	18440301	609564786	3.02515851038679	ancestral	M11	182
M11	Plutella_xylostella	OW026573.1	9983008	323337879	3.08748484120538	ancestral	M11	182
M11	Mesoligia_furuncula	OU744797.1	32509713	889627388	3.65430667249197	ancestral	M11	182
M11	Miltochrista_miniata	OW121764.1	33634596	1057002560	3.18207327709783	ancestral	M11	182
M11	Opisthograptis_luteolata	OV928051.1	11896501	363201500	3.27545480952034	ancestral	M11	182
M11	Phlogophora_meticulosa	LR990536.1	16094146	538659867	2.98781234429704	ancestral	M11	182
M11	Lymantria_monacha	LR991100.1	29477535	915668749	3.21923567143602	ancestral	M11	182
M11	Erynnis_tages	LR990087.1	10932516	329358918	3.31933201213638	ancestral	M11	182
M11	Zygaena_filipendulae	OU015663.1	12140630	365946273	3.31759902907933	ancestral	M11	182
M11	Dendrolimus_punctatus	CM022545.1	20119149	614070971	3.27635565759385	ancestral	M11	182
M11	Pheosia_gnoma	FR989912.1	8904324	271350489	3.28148441258199	ancestral	M11	182
M11	Sesia_bembeciformis	OX031042.1	15497703	477151446	3.24796312154527	ancestral	M11	182
M11	Hecatera_dysodea	HG995305.1	19760100	640911623	3.08312398946773	ancestral	M11	182
M11	Atethmia_centrago	HG995380.1	31729918	926655388	3.42413354639665	ancestral	M11	182
M11	Fabriciana_adippe	FR990000.1	14936505	484826487	3.08079393360371	ancestral	M11	182
M11	Meganola_albula	OW388160.1	13254362	405261716	3.27056849357071	ancestral	M11	182
M11	Synanthedon_myopaeformis	OX122930.1	9747096	295689421	3.29639659309962	ancestral	M11	182
M11	Pararge_aegeria	LR990910.1	17516122	516586240	3.39074497996695	ancestral	M11	182
M11	Hemaris_fuciformis	OU015450.1	14299030	448853392	3.18567938994209	ancestral	M11	182
M11	Stenoptilia_bipunctidactyla	OX101733.1	27163460	822897450	3.30095323542441	ancestral	M11	182
M11	Phalera_bucephala	LR990626.1	27265941	933147695	2.92193198848334	ancestral	M11	182
M11	Yponomeuta_sedellus	OW203741.1	20993420	657583382	3.19251072558278	ancestral	M11	182
M11	Agonopterix_arenella	OV656709.1	17540285	545825857	3.213531344302	ancestral	M11	182
M11	Selenia_dentaria	OU862895.1	31604666	1030772253	3.06611532353694	ancestral	M11	182
M11	Blastobasis_lacticolella	LR990059.1	17494647	577083784	3.03156101159827	ancestral	M11	182
M11	Allophyes_oxyacanthae	OW028627.1	14697260	458479537	3.20565233863425	ancestral	M11	182
M11	Hipparchia_semele	OW121725.1	13624347	403422600	3.37718982526016	ancestral	M11	182
M11	Notocelia_uddmanniana	LR991070.1	24469182	794123667	3.08128104183552	ancestral	M11	182
M11	Dendrolimus_kikuchii	CM034405.1	22273363	705515768	3.15703262921262	ancestral	M11	182
M11	Spodoptera_litura	CM008402.1	13300942	429567674	3.09635543013416	ancestral	M11	182
M11	Pammene_fasciana	OU452289.1	18138222	564437882	3.21350188894657	ancestral	M11	182
M11	Notodonta_ziczac	OU974055.1	11450224	352061436	3.25233690179006	ancestral	M11	182
M11	Macaria_notata	OV656743.1	12892311	393787475	3.27392611966645	ancestral	M11	182
M11	Deilephila_porcellus	LR999989.1	12993612	402071895	3.23166382967404	ancestral	M11	182
M11	Vanessa_atalanta	LR990567.2	11602024	370436055	3.13199102608951	ancestral	M11	182
M11	Hydriomena_furcata	OU538839.1	13929574	423317948	3.29057014138224	ancestral	M11	182
M11	Bombyx_mori	BHWX01000025.1	14548897	460334017	3.16050877465351	ancestral	M11	182
M11	Agrochola_macilenta	OU753570.1	22101891	683223563	3.23494273279331	ancestral	M11	182
M11	Cydia_splendana	OU342889.1	18985988	630621894	3.01067694931632	ancestral	M11	182
M11	Spodoptera_frugiperda	CM021685.1	14598259	485954603	3.00403760143002	ancestral	M11	182
M11	Mythimna_albipuncta	OV815977.1	22212695	698566279	3.17975483039312	ancestral	M11	182
M11	Carterocephalus_palaemon	OX155654.1	12782883	394538208	3.23996072897457	ancestral	M11	182
M11	Epinotia_nisella	OW028691.1	19119860	585001234	3.2683452424991	ancestral	M11	182
M11	Grapholita_molesta	CP053138.1	17012023	517710462	3.28601105225492	ancestral	M11	182
M11	Eueides_isabella	CM032400.1	13106782	440123586	2.97797764467001	ancestral	M11	182
M11	Ennomos_quercinarius	OU342508.1	15500310	491884275	3.15121071922862	ancestral	M11	182
M11	Hypena_proboscidalis	LR990145.1	19969968	636786269	3.13605505837313	ancestral	M11	182
M11	Gymnoscelis_rufifasciata	OV815320.1	14388895	462009964	3.11441226838995	ancestral	M11	182
M11	Acleris_emargana	OV656852.1	20998674	691448280	3.03691174125128	ancestral	M11	182
M11	Cosmia_trapezina	LR991035.1	27238421	825187588	3.30087623664063	ancestral	M11	182
M11	Spodoptera_exigua	CM039388.1	14565050	432125622	3.37055922131829	ancestral	M11	182
M11	Noctua_pronuba	LR999911.1	16195000	529194529	3.06031130567489	ancestral	M11	182
M11	Diachrysia_chrysitis	OW028661.1	11736700	386380003	3.03760544253632	ancestral	M11	182
M11	Nymphalis_urticae	LR990002.1	12128364	392818832	3.08752101783145	ancestral	M11	182
M11	Hylaea_fasciaria	LR990210.1	10537381	327936668	3.21323658749866	ancestral	M11	182
M11	Hestina_assimilis	CM041757.1	13768699	423874072	3.2482994147375	ancestral	M11	182
M11	Phragmatobia_fuliginosa	OW052074.1	20029590	629457366	3.1820407674759	ancestral	M11	182
M11	Eilema_depressum	OU612031.1	19703822	622022279	3.16770357995489	ancestral	M11	182
M11	Danaus_plexippus_plexippus	CM019201.1	7845940	248676414	3.15508007928729	ancestral	M11	182
